 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
86.90625,28.69871445,1.183029292,8.367704063,2.281772575,13.64725347,9.443741548,123.6263965,0
119.3125,44.71939421,-0.019701903,0.115633934,1.7090301,12.35649202,11.45882762,177.5906202,0
73.4765625,46.71321495,1.850355445,4.574529137,7.286789298,37.19435791,5.099236357,24.67882618,0
97.078125,49.27658061,0.592437886,0.297320411,1.79264214,16.08278581,10.10243677,112.0144556,0
122.515625,43.92500434,0.109530212,0.465353628,1.328595318,14.43940927,12.89551112,182.4887813,0
81.2265625,41.57940725,1.321745334,3.414827074,3.391304348,24.44423846,7.773896684,62.38864946,1
94.78125,40.83770039,0.667646326,1.629132225,2.795150502,15.2961515,8.152504189,88.52777451,0
91.1640625,47.70691403,1.185745396,1.649616672,13.96822742,45.34578032,3.324040394,10.19778543,1
107.6171875,40.62636942,0.399305864,1.207505868,2.252508361,16.41889315,9.777514788,110.7468828,0
32.9453125,28.91509894,5.367896009,36.06979279,25.26337793,60.78216516,2.378192442,4.444621198,1
125.3515625,49.58036246,0.162495663,-0.141303075,2.656354515,15.21412832,8.268183606,90.51889642,0
7.84375,33.32567458,5.932129649,35.95996558,87.61371237,59.29353836,0.950108382,0.276732612,1
118.234375,69.81700236,0.083421016,-1.334542064,155.8160535,57.81721813,0.054344744,-1.26731626,0
133.2734375,64.02803522,-0.098354863,-1.148734806,51.82274247,87.18838646,1.267860119,-0.142998711,0
138.78125,61.25024713,0.209481578,-1.111174679,1.662207358,16.26997182,12.01534934,157.6167618,0
146.1484375,41.72118951,-0.191058385,0.668270478,2.898829431,22.46540928,8.646437984,77.93714937,0
56.4453125,30.81923319,2.494925781,13.44273029,5.030100334,29.73690258,6.222109338,38.8527305,1
149.375,49.30992547,-0.347452205,0.413872242,4.997491639,28.47948555,6.084790193,37.57236622,0
59.6015625,30.87179635,2.690716985,13.8322474,8.371237458,38.42752779,4.8938503,23.3556497,1
49.0078125,32.51237651,3.953518879,20.34046798,14.65301003,46.73241804,3.470588382,11.44099546,1
26.9375,32.13199097,4.92841228,27.05705636,47.20986622,63.08305511,1.480079094,1.386698337,1
82.140625,37.99069261,0.374417636,2.13212534,1.22909699,10.30971988,15.34639426,323.4298606,0
120.640625,54.02773223,-0.058280876,-0.187923711,2.196488294,16.68889106,9.09807639,93.1445328,0
125.8359375,44.6424646,-0.138035939,0.279187479,8.283444816,33.78033645,4.869338656,24.86614534,0
96.890625,41.94103643,0.541086405,1.017400825,6.648829431,31.69720492,5.053809462,25.65690275,0
86.3671875,36.47941866,0.851337465,2.353828928,4.346989967,24.86792872,6.22544446,40.66561421,0
52.609375,44.63606907,2.831533853,8.356597472,16.20234114,46.5640767,3.089334477,8.901838965,1
30.8359375,48.74275224,3.11998017,9.41460999,135.777592,47.29665893,0.286947639,0.862177637,1
86.9921875,37.72298207,0.715695919,1.845347858,2.118729097,13.67128244,10.11923114,137.9554881,0
128.5390625,51.56911357,-0.177169464,-0.36979677,16.78010033,50.63304246,2.936389409,7.341310008,0
94.7734375,48.13948075,0.560923105,0.438904455,12.72826087,46.58635206,3.735397049,12.95735422,1
37.6015625,43.59406852,3.207215591,10.73454239,49.27173913,70.17710923,1.214005526,0.316266658,1
132.9765625,51.83273351,0.055109175,-0.15196542,0.714882943,11.26993867,18.15732043,354.3660392,0
117.5390625,51.78499758,0.165725959,-0.314288396,0.885451505,11.28808332,15.42345272,275.3609118,0
133.5625,44.54277263,0.216115589,0.344999976,4.813545151,25.1349771,5.884650831,36.54514209,0
81.6171875,43.77911908,0.883339918,1.759305663,6.045150502,29.85482659,5.589563407,33.18246438,1
118.4765625,48.25339445,0.200887551,-0.053020403,5.675585284,30.91760178,5.945592203,36.06628271,0
112.03125,57.99850988,0.131552618,-0.58252776,1.223244147,12.63771608,13.38626224,211.5237103,0
121.421875,52.27266395,0.048221632,-0.311577207,13.48411371,44.23469161,3.214363153,9.044230645,0
118.6640625,35.83932838,0.264289664,1.422394645,1.142140468,13.40212371,14.67367213,242.397951,0
80.8828125,42.14328629,1.431001837,3.991394903,4.910535117,29.8399497,6.65196158,44.66089517,1
109.1875,49.02562308,0.375924678,0.274520763,4.402173913,24.5474347,6.362609188,43.10074064,0
19.234375,30.55514594,5.933759368,37.41266332,41.64715719,65.37148221,1.655019308,1.852770607,1
114.546875,46.94492441,0.186550572,0.290367586,2.028428094,14.37002156,9.528376051,115.7652237,0
92.6328125,46.42565816,0.628131759,0.426402407,2.629598662,17.87837281,8.332509902,78.92113615,0
122.6015625,46.15570452,-0.10218451,-0.147556421,5.600334448,30.02227378,5.741310309,33.09249651,0
66.8515625,58.08803796,1.802132263,2.232983407,67.02090301,80.61287231,0.841739875,-0.637751734,1
55.3828125,30.77111092,3.857607027,21.10991985,32.47491639,68.85065904,1.981252934,2.482175712,1
142.1796875,56.72596319,-0.183363782,-0.721438052,8.949832776,39.29945694,4.532284937,19.7037212,0
120.28125,46.9916777,0.123255113,0.244876919,3.43729097,22.56092266,7.466361734,58.62373266,0
126.9453125,46.49198664,0.151432294,0.199916994,2.931438127,14.69894025,8.144680411,94.70974858,0
130.1015625,49.1820343,0.101108121,0.011775402,2.397993311,14.62675411,8.738222472,101.1514239,0
119.1171875,52.48580479,0.137245657,-0.210511457,1.220735786,12.88110429,12.95709291,191.4517001,0
75.09375,39.7215774,0.986624227,2.123643591,1.670568562,13.77707744,10.81636569,144.2802082,0
125.7890625,46.84476564,0.042608219,-0.148570191,2.467391304,14.49436888,8.602134766,100.6169015,0
115.984375,46.07483457,0.213390402,0.185460008,3.098662207,20.11019721,7.764124852,67.49359585,0
142.859375,41.69827154,0.121261291,0.80797791,18.23327759,53.14987891,2.735598095,5.922627171,0
125.7890625,43.31888523,0.201923521,0.238034242,2.530936455,17.75633702,8.616764718,83.8973903,0
127.140625,49.73833632,0.077769649,-0.263047356,2.046822742,15.67994528,9.318793861,101.5520718,0
100.7578125,36.71591661,0.463232417,1.796687768,1.840301003,13.62715717,10.66831968,144.5165597,0
125.734375,57.40310918,0.071719812,-0.542734685,5.610367893,29.38844948,5.838523368,35.5359333,0
120.5859375,46.95269018,-0.078296762,-0.103481897,4.189799331,27.21314229,6.812267683,46.7673606,0
117.078125,47.29472245,0.344813493,0.350450039,2.9590301,20.95513986,7.885172281,66.23555617,0
115.203125,42.99443267,0.056808559,0.515870342,1.005016722,10.75906594,16.51155692,325.6385077,0
81.515625,41.0909784,1.000611025,2.116332148,1.777591973,13.29661735,12.28070833,188.6660623,0
117.65625,49.25229016,0.199579111,-0.077758916,2.651337793,21.43457823,8.489175974,73.35888862,0
124.359375,46.65125507,-0.122832917,-0.098439197,3.948160535,24.77984647,6.742730658,47.28661425,0
137.75,48.14983126,0.106031868,0.027177723,4.320234114,28.14306425,6.993694629,49.64540166,0
125.703125,47.32688179,0.025546299,-0.127563553,1.860367893,17.09538657,10.47638756,116.7987093,0
134.53125,42.52755311,-0.077448712,0.340030538,5.237458194,29.48247257,5.940689717,35.52255113,0
99.421875,38.05148843,0.139083883,1.321676309,2.132943144,13.5783944,10.01307395,134.101531,0
115.9765625,43.47439348,0.285260444,0.319499468,1.268394649,15.42591653,13.3805038,185.8063944,0
133.7890625,53.91944981,0.072057824,-0.401538391,2.174749164,20.31105267,10.21381623,108.515632,0
81,47.75359934,1.545844067,3.064840006,21.17140468,53.31629183,2.920963042,8.090377829,1
45.953125,28.11690422,4.720774703,28.36968049,19.48076923,54.24102778,3.013749832,8.21314785,1
121.1015625,48.68759465,0.0386078,-0.234553875,7.131270903,34.51947236,5.049678532,24.93960581,0
106.5234375,43.60618592,0.590522637,1.136204684,2.262541806,18.89288504,9.827439293,104.6190214,0
105.828125,45.05432647,0.059919687,0.552561945,6.975752508,33.1166265,5.094711087,26.09930158,0
88.09375,38.27663237,0.687262336,1.737336418,4.008361204,25.77844755,7.122419967,52.70094247,0
91.921875,49.76297089,0.455257072,0.024737875,1.863712375,15.74835515,10.57315364,127.9219451,0
100.9453125,39.88054597,0.480913675,1.070047431,3.834448161,18.81215941,6.460186202,52.16197109,0
74.4921875,36.70830885,1.115460054,3.40705721,0.45819398,9.046189062,23.07772417,581.6187764,0
119.7890625,49.231223,0.354518273,0.089497391,1.883779264,15.30893801,10.75646499,133.1831667,0
133.9921875,52.66617986,-0.004548926,-0.159532628,7.127926421,35.14834101,5.083122563,25.26442307,0
69.34375,34.9498385,1.52739993,6.204588064,8.514214047,36.16922737,4.5181213,20.17417263,1
143.921875,47.73537233,-0.087784195,0.027585024,12.6312709,45.27761256,3.661144483,12.2297155,0
144.78125,49.82562366,-0.322020104,0.102326551,26.02508361,62.72388161,2.135435405,2.890535538,0
93.515625,37.71189807,0.350694226,1.5103959,1.969063545,14.78145858,9.597711523,112.5278594,0
80.625,43.7539284,1.686092729,3.699361575,80.40133779,80.4149011,0.54676193,-0.871083937,1
138.90625,57.12519659,0.097387983,-0.606758686,2.769230769,16.44562104,8.264412891,82.90553636,0
130.6640625,41.32158133,-0.050617532,0.734981813,0.881270903,10.55567896,16.11651192,319.4056714,0
125.765625,47.97223878,0.138065831,0.271163115,2.693143813,21.16151425,9.551912717,96.762713,0
92.4375,41.22399749,0.721224027,1.367631502,2.515886288,16.16192877,8.527194319,87.47116837,0
102.5625,41.56278195,0.479735224,1.079444406,3.54264214,21.84689093,7.139755142,56.34375043,0
106.046875,45.70589735,0.664885875,0.946468533,20.75334448,51.12598575,2.443580289,4.883848871,1
122.75,52.34844195,0.010177865,-0.079589893,1.258361204,11.86022153,15.71989392,295.3959149,0
110.15625,40.98121473,0.132109491,0.480084375,2.659698997,16.12940193,8.236557585,83.68516369,0
25.78125,29.41856809,6.394198085,44.77445582,26.16722408,55.69598074,2.412768104,5.322083979,1
106.8203125,46.13574292,0.23933644,0.122859104,1.852842809,15.22814516,10.73801442,133.4755333,0
116.578125,56.24300087,0.330719001,-0.244356077,2.195652174,16.93920413,9.396868251,98.24112884,0
66.2578125,46.28972046,1.627878491,3.697592132,7.274247492,33.4068871,5.177427247,27.83718927,1
88.5078125,45.57600042,1.200520328,2.683833167,7.737458194,36.24080511,4.826975833,22.50866141,1
95.8046875,40.20748115,0.42055333,1.455528766,2.43729097,19.79282954,9.020063068,84.68609146,0
135.234375,48.55063149,0.197342244,0.118706618,1.41722408,13.93021322,11.80557079,160.334342,0
109.046875,52.42477637,0.540465935,-0.353490955,4.248327759,25.51423051,6.351599706,41.11984892,0
96.5078125,53.98871353,0.486351002,-0.419461005,5.286789298,26.04370894,5.642359123,34.46885871,0
83.1640625,38.85907579,0.837233809,1.988988286,2.929765886,17.79063722,7.750975122,71.9449268,1
80.28125,36.89786103,0.948061938,2.766860712,0.727424749,11.20854087,18.49844633,371.1933415,0
121.5234375,54.66645521,-0.015535059,-0.169556872,3.316053512,19.42523898,7.706359455,69.56088727,0
139.171875,46.87351821,-0.314232064,0.44261008,1.627926421,14.19929303,11.65765211,160.9326624,0
122.15625,48.62025001,0.03863466,0.303047756,3.382107023,17.2680611,7.131042884,65.17117388,0
78.296875,37.59059045,0.853948959,2.705791608,3.407190635,23.94706918,7.575222942,59.53836356,0
82.21875,43.69799364,1.63917658,3.889400357,14.29598662,49.78162363,3.583205806,11.65152623,1
112.4296875,35.53248593,0.290976003,1.689669757,2.470735786,18.13536005,9.841046265,109.7220446,1
56.484375,38.32284411,2.952497067,11.96341321,8.163879599,38.32168758,4.963654531,24.17807547,1
6.9375,33.50670409,5.797935319,34.35071294,122.430602,57.29073626,0.686234836,-0.516564424,1
61.5,40.76590947,2.017761287,6.74126845,10.90886288,41.62016758,4.234066704,17.59934858,1
83.609375,40.79430766,1.365320986,3.948257889,7.52173913,35.0621812,4.950769253,24.19595567,1
98.609375,39.29202256,0.47880284,1.24463802,2.132943144,16.1537311,10.45956123,128.467004,0
84.40625,51.84659426,1.26590011,1.534487234,23.59866221,61.88144992,2.492788249,4.709442491,1
83.0234375,55.80385079,0.931031235,0.419404734,26.30434783,68.48190944,2.355388486,3.794600271,1
33.2265625,30.45724843,5.296370877,31.05885068,26.70568562,57.7051843,2.45648463,5.328990924,1
53.4375,56.47728387,2.046848806,3.261056337,106.2483278,61.59755326,0.73220434,-0.489357218,1
102.9609375,47.88469261,0.435588822,0.031842547,3.018394649,17.63376008,7.651734836,70.03006349,0
101.96875,47.2589174,0.519947817,0.336046091,3.061036789,17.0815608,8.232717432,84.97441204,0
122.078125,45.34582557,0.31911061,0.210696567,2.048494983,15.72971931,9.555072933,106.1195274,0
65.78125,45.98945829,2.573223812,7.695831483,18.54849498,52.68814184,3.005061616,8.190395346,1
90.7890625,35.81498734,1.782977038,6.570318095,7.310200669,33.49649205,5.158216099,27.06148552,1
33.765625,30.68170372,5.077813557,29.3851234,20.0819398,53.77126996,2.974657503,8.13773453,1
127.5625,47.20595666,0.217553111,-0.25223712,3.60367893,25.4167298,7.334659658,54.00252625,0
135.84375,55.86792985,0.155654923,-0.463474549,3.928093645,21.04319129,7.115623388,59.38926258,0
98.359375,36.1809114,0.471384668,2.51355235,2.657190635,14.66400298,8.445619819,98.23046661,0
96.2109375,47.56010216,0.583217577,0.296429672,17.97826087,57.40501413,3.077298249,7.91641485,1
114.4765625,59.50419692,0.329830524,-0.496887464,18.73076923,54.45721302,2.76891555,6.203985902,0
155.7421875,39.82387908,-0.307926321,1.127673081,5.501672241,30.15485391,5.928583644,35.86385187,0
126.78125,48.01154443,0.07208944,-0.164107179,3.094481605,21.20737558,8.078823984,71.12197491,0
121.2109375,56.16502642,0.192747467,-0.490211896,2.794314381,20.74537869,8.010881208,67.31241149,0
118.578125,36.01835673,0.227972099,1.700915466,1.821070234,11.62059457,11.93182144,206.7306523,0
108.7421875,55.99236082,0.390816969,-0.172656279,2.740802676,16.92975969,8.421033823,85.26010022,0
104.4609375,48.42728156,0.407690403,0.310020205,1.968227425,11.87338416,11.44229762,191.8415647,0
130.6171875,41.06228522,0.115428426,0.621561807,1.493311037,14.54260683,12.16977363,165.1184098,0
131.0625,47.48992492,0.105704143,-0.010798071,2.069397993,16.34011519,9.950425987,114.2602294,0
48.0078125,34.27838607,3.247050207,14.44099494,30.99414716,58.83101018,2.087576811,3.598581154,1
98.09375,37.80386007,0.39571076,1.395818277,2.179765886,16.42120006,11.17594922,144.6671954,0
126.4921875,45.31331828,0.22249809,0.227562421,18.32190635,53.42674685,2.710916733,5.737731513,1
40.5546875,40.01460839,3.033998646,9.926777558,44.159699,69.28682628,1.476029077,1.047497277,1
148.359375,52.90834267,-0.328672059,-0.228783732,1.786789298,12.07199111,11.8064261,192.7870474,0
133.1328125,53.14225765,-0.126608942,0.059228296,3.99916388,24.23934789,7.091702161,54.07947647,0
142.4765625,41.10333108,-0.14477642,1.308325271,2.961538462,17.26708913,8.23340823,86.33066036,0
105.0859375,43.59042816,0.337881842,0.767485927,2.246655518,12.83853407,9.953717198,145.6532476,0
120.2109375,49.47515986,0.121047249,-0.022998697,7.986622074,33.27278793,4.355975558,18.75966773,0
66.3828125,41.0769326,2.312837653,7.79448798,7.407190635,36.72125293,5.141094862,25.64543499,1
128.9375,52.30899032,-0.068031204,-0.242292574,2.092809365,16.93985767,9.973463884,112.590823,0
100.609375,47.75592803,0.402585392,0.527537931,2.064381271,15.31841643,10.8527632,139.3212167,0
166.3671875,40.65996017,-0.578484861,1.372401012,3.906354515,20.98883904,7.702301453,68.32394084,0
114.4296875,51.99845004,0.203649462,-0.318640168,3.209866221,23.47442791,7.820968576,62.80174283,0
83.8125,38.08619952,0.545576069,1.951102266,2.027591973,14.88355272,10.89396692,146.7566025,0
142.359375,46.04578808,-0.017571476,0.131153133,5.113712375,29.39567653,6.228868045,39.1520669,0
77.796875,35.18197323,0.921746824,3.845722797,1.306020067,12.36566602,12.8781217,200.9598493,0
97.375,46.84382297,0.371671518,0.075146271,5.981605351,29.71435353,5.381237239,30.00496704,0
109.25,49.82547667,0.195896945,-0.084598609,3.155518395,17.11155298,8.239717667,84.44119949,0
111.6328125,47.92064911,0.026358396,-0.076191723,1.87458194,17.0169399,10.209025,112.2376687,0
128.3984375,50.03988095,0.017961267,0.101123596,4.089464883,22.770658,6.235299889,42.77899962,0
124.3984375,48.98857326,-0.049364179,-0.203073317,1.911371237,14.39245103,11.24634731,153.5358228,0
151.59375,41.18393147,-0.220899247,0.816892498,1.977424749,18.55909819,10.02171326,104.3756328,0
102.9453125,35.14508069,0.517647187,2.095824845,2.118729097,14.81449226,9.429594256,109.6732407,0
114.4296875,48.66558133,0.140018772,-0.184154138,0.786789298,9.118168459,20.35517975,518.0124183,0
52.046875,34.80388344,3.411746855,15.75031088,33.44983278,65.93652561,2.029982065,2.902273888,1
136.78125,46.9715568,-0.227009471,0.188787493,4.948996656,29.91484415,6.274048303,39.19509429,0
11.984375,34.36476765,5.537336821,31.71130059,135.3645485,72.54233602,-0.214302392,-0.918832575,1
48.3203125,36.92812563,3.310540935,14.65000172,7.239966555,33.24544037,5.285693958,28.92600721,1
11.0390625,31.05348268,7.377865378,54.20498149,117.8377926,69.81577844,-0.000668155,-0.606891086,1
69.5859375,43.17868531,2.152063294,6.580110465,9.326923077,39.49600095,4.6741502,21.58862834,1
87.4296875,62.669356,0.877099282,-0.113678614,1.334448161,14.10692033,13.49709956,199.5401832,0
54.296875,34.24894145,3.117393103,13.91928796,62.39130435,75.5878239,1.066153855,0.016718351,1
113.5078125,43.5132875,0.084470213,0.319529919,0.757525084,12.13220383,17.95254552,336.5721785,0
119.890625,50.65265207,0.165132963,0.122728112,3.262541806,24.18171802,8.152177336,68.55183816,0
135.1640625,48.83978548,0.105783127,-0.290957727,2.584448161,16.18621959,9.183111777,102.2371957,0
92.6640625,45.82171247,0.509150761,0.635288325,0.701505017,9.921448898,18.40909393,401.6974744,0
19.75,28.83221939,6.899093412,50.20681093,84.64214047,74.34011168,0.666799001,-0.499700563,1
123.03125,45.60049642,0.299127285,0.348210426,6.464046823,27.96467334,5.023047097,27.07554148,0
108.4609375,45.12117407,0.253246069,0.201526973,2.127090301,13.63875437,9.442318973,122.9599057,0
102.1796875,36.80277537,0.259479219,1.767631513,3.64632107,22.62644503,7.226092262,55.50869472,0
110.640625,40.66243167,0.463422706,1.44097936,1.211538462,12.67873819,13.02104081,198.087177,0
91.2265625,55.54210324,0.968755097,0.771035522,35.8235786,69.81180971,1.833787993,2.043154924,1
